UWI,"Depth subsea, m","BHT, C",Formation,"Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",yield total average,status,"DST BHT, C","Maximum Shut-in Pressure, kPa",GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
100102406114W500,588.25,46.11,Kviking,60.17,,60.17,synthetic,train,54.292814,-115.959886,54.292814,-115.959886,242088.13602838642,7967259.469216396,648536.3621451013,48434248.24496045,111304.18738748287,11695.212753742306,8485.929106534735,6474.207812763499,producing,46.11,9438.9,124.095,0.2051212728625857,0.1562105399287548,-0.0329685086494426,0.0039,3.0851151560785777,2.7034,7.4836
100102504602W500,79.70000000000005,36.67,Kbelly_rv,37.07,,37.07,synthetic,train,52.998142,-114.156104,52.998142,-114.156104,242114.6462616866,7996672.603293025,642992.2504997589,48434359.53093378,111666.30842797838,11680.382606555067,8436.059264226458,6473.400863589885,producing,36.67,6570.7,30.4799,0.163299727712594,0.0969604855854979,0.0659586123892768,0.0919336186967366,3.313212297583648,14.573769869568537,7.8303
100102506310W500,588.3999999999999,58.89,Mpekisko,,,,,test,54.481351,-115.371799,54.481351,-115.371799,242071.3944971409,7948543.455289763,651583.6170014418,48434177.56645331,111075.99532011694,11703.323305284815,8513.270838874161,6474.765669439545,producing,58.89,11279.8,107.0718,0.2518013411480648,0.198448238088799,0.0783962830257732,0.1190479176836473,2.690949295619595,-41.837805811146495,8.7921
100102506318W500,2140.5,51.11,Dswan_hl,100.44,,100.44,synthetic,train,54.481625,-116.58147,54.481625,-116.58147,242053.03790891345,7928704.886670483,657119.4836476813,48434102.00381861,110823.4118352342,11718.28340862791,8563.323088757075,6475.144019056255,producing,63.33,13155.2,110.288,0.2303169284625409,0.1869787908606908,0.0636413727039924,0.1048682054642035,2.9719319932553736,-104.14254620517738,8.694
100102506415W500,693.6999999999998,51.11,Kgething,74.43,,74.43,synthetic,train,54.568695,-116.127632,54.568695,-116.127632,242055.5051328566,7930826.38809783,654624.4548314458,48434110.61663694,110859.25747308246,11711.432081406769,8540.58082505377,6475.2793220999765,producing,51.11,13017.3,19.631,0.1335478194104261,0.071825273642158,0.053828239843305,0.0776224311282417,3.6203695648240215,-7.005939189239939,9.0432
100102506527W500,398.2000000000001,38.5,Kcard_ss,51.15,,51.15,synthetic,train,54.657677,-117.94097,54.656582,-117.941372,242112.80083304745,7994749.677323934,643778.4627042932,48434352.136926815,111640.66695307124,11682.52153124839,8443.191843959336,6473.41448100581,producing,38.5,6744.259106019556,71.8038,0.1929064029982555,0.1044,-0.0516047824077658,-0.0362,4.382602102788089,2706.2334,233.2988
100102506620W500,527.2499999999998,58.33,Kvik_ss,53.79,,53.79,synthetic,train,54.744379,-116.882431,54.744379,-116.882431,242082.1677658195,7960560.44330769,649536.333388112,48434222.97236923,111222.93179138482,11697.865381798772,8494.886424840272,6474.4158665613995,producing,58.33,10100.8,52.40110492842133,0.1635641594965368,0.1099687012770012,0.0552655426875635,0.0847986134006247,3.5488715108664834,60.25558808289327,22.96498253704576
100102508009W500,1050.6,57.22,Dmuskeg,65.23,,65.23,synthetic,train,55.965337,-115.263272,55.965337,-115.263272,107155.742,47042.669,4520.488,439.012,1281.922,2224.077,1025.239,2277.841,producing,57.22,3619.7,29.3684,0.2150344843207332,0.1285915226283482,0.0978795269750869,0.1237712180163954,2.670728515086723,134.83441472780953,7.263
100102606217W500,663.6500000000002,51.67,Kvik_ss,62.29,,62.29,synthetic,train,54.39415,-116.435885,54.39415,-116.435885,242157.92217889207,8045309.602605334,635941.5733790192,48434542.95918356,112255.27693368087,11661.701621447508,8372.940059110562,6471.870986475309,producing,51.67,1758.2,51.16145207631202,0.1602594061985345,0.107218211437007,0.0532555092080464,0.0829436311151585,3.4778725527864944,-54.16053663828359,9.0411
100102606420W500,697.2,27.78,Kmannvl,,,,,test,54.568936,-116.909223,54.568936,-116.909223,242078.26301620514,7956269.947676759,650487.3522913945,48434206.69927619,111169.44855215278,11700.4213379034,8503.461258646847,6474.520433627831,producing,27.78,10514.5,5.3076,0.1058239456390408,0.0458714735960442,0.0447286317276391,0.0657601533469806,3.87287601055555,-23.06360991671397,8.7977
100102606619W500,806.4999999999999,50.0,Jfernie,65.75,107.2222222,107.2222222,static,train,54.74349,-116.758005,54.74349,-116.758005,242048.07430674578,7922568.786887852,656136.4055031023,48434079.38607119,110757.80041148374,11715.472685417411,8554.174613331706,6475.50998238794,producing,50.0,13824.0,50.87238592240591,0.1572028138755553,0.1051326187287702,0.0515502079395401,0.0811884371489513,3.511812342157245,-62.30009644817335,8.7803
100102705117W500,208.9,43.33,Kknhl_tuf,,,,,test,53.433361,-116.419908,53.433361,-116.419908,242062.68313470492,7938637.633451055,652632.4571081742,48434140.316197455,110957.83840949269,11706.059643244731,8522.588388958451,6475.1130150398585,producing,43.33,12272.7,43.5468,0.1023450138973067,0.0666369855076306,0.0221381128319481,0.0509234092384419,4.14820853139712,-181.2306871116633,6.400271133310881
100102706027W400,332.25,35.56,Dwabamun,,,,,test,54.21957,-113.960081,54.21957,-113.960081,0.0,3737284.122,186710.521,48418625.34674235,30321.173,0.0,2072.493,0.0,producing,35.56,7294.7,58.148906661791,0.2368870246593754,0.1593791179507235,0.0958104018435974,0.1270744676566205,2.576318872003537,90.6890976239048,7.9207
100102706221W500,468.2000000000001,29.44,Kkaskapau,,,,,test,54.394095,-117.060757,54.394095,-117.060757,242163.3533910619,8051295.373382667,634676.6641507476,48434565.64484831,112329.60537660703,11658.306507088708,8361.54255781478,6471.719387361108,producing,29.44,1179.0,143.1128,0.2396266854211853,0.2126188961134117,0.0515667705294169,0.0990970374433752,3.04651821247788,-205.6525516087621,7.7727
100102708009W500,-97.5,34.44,Mpekisko,,,,,test,55.964782,-115.316503,55.964782,-115.316503,242137.6184147752,8022276.177441686,638560.5709336186,48434456.29295351,111979.69707984009,11668.561514039957,8396.252184436802,6472.662006410023,producing,34.44,4061.0,27.5361,0.219354265673889,0.1301743140475239,0.1015230662095199,0.1270320036140828,2.6124245010454725,157.98368200382097,8.0991
100102805216W500,160.9000000000001,42.22,Kknhl_tuf,37.54,,37.54,synthetic,train,53.520811,-116.296419,53.520811,-116.296419,242135.33282758156,8019834.739170842,639341.992413962,48434446.96580762,111948.14789274878,11670.678948747689,8403.327027465843,6472.699318417468,producing,42.22,4288.5,28.1256,0.1024311771635283,0.0575458126461027,0.0303114817530088,0.055755963882063,4.039047026640488,-124.36478018998594,7.1796
100102805414W500,1381.35,71.11,Mbanff,79.71,,79.71,synthetic,train,53.696652,-115.999342,53.696652,-115.999342,242058.75353316442,7934760.540879814,655005.6813077669,48434125.18764411,110902.48047383004,11712.546843469358,8544.170350661527,6475.06768939455,producing,71.11,12596.7,0.3799,0.0976163467748039,0.037771359131849,0.0424127957759169,0.0624870704358679,3.944653096577415,-24.04247066443611,8.8959
100102806212W500,665.9,44.0,Kbluesky,,,,,test,54.395966,-115.733564,54.395966,-115.733564,1222.74,519.126,8124.548,424.56,346.084,289.331,2055.51,2355.382,producing,44.0,12442.0,102.1037,0.311340169532861,0.230453084900098,0.1283632973434746,0.1560191106519277,3.450880329534768,1988.328118845556,246.5815
100102905918W500,2373.1000000000004,114.44,Dswan_hl,,,,,test,54.132323,-116.660813,54.132323,-116.660813,1499.492,25649907.851,2250449.012,17105731.708,438336.241,1409.547,19832.402,0.058,producing,114.44,23679.582616246385,18.6883,0.1181273938969382,0.0616507852319459,0.0448807622467174,0.0685865508995528,3.788261062890772,-58.20061361436444,6.6929
100102906423W500,838.8,63.89,Kcadotte,64.35,,64.35,synthetic,train,54.568814,-117.43913,54.568814,-117.43913,432.75,10168406.331,5867.169,23497183.896,82766.985,26.417,249.705,0.043,producing,98.33,11969.3,48.57513491687429,0.1326183384525139,0.0883712648542451,0.0378553036138209,0.0670574633731939,3.79021574849405,-121.43485047189812,7.5018
100102906625W500,736.4499999999999,39.44,Kcadotte,57.54,,57.54,synthetic,train,54.744112,-117.740061,54.744112,-117.740061,242063.93411543255,7940268.322181022,653150.7719465452,48434146.25503831,110974.0814702882,11707.515968890788,8527.36860772835,6474.992017290567,producing,39.44,12086.5,17.7803,0.2946551981663515,0.2147,0.0092078503969576,0.0537,3.328611728101784,2.6202,8.5743
100103003223W400,915.25,63.9,Dstettler,68.64,,68.64,synthetic,train,51.775442,-113.248501,51.775442,-113.248501,242095.772827852,7975940.892619262,647608.9217804765,48434280.89324358,111407.77789918656,11692.791896618586,8477.68793579052,6473.904161575367,producing,63.9,8569.0,151.9233,0.1883,0.1451,0.0743872712993145,0.097,3.3122,2543.7395,216.2126
100103006423W500,2639.25,94.44,Dswan_hl,,,,,test,54.568533,-117.465045,54.568533,-117.465045,241904.32972638166,7762677.077014014,684890.3660357159,48433474.81544428,108795.71297181565,11792.270582106836,8812.621690344897,6480.024453690286,producing,98.89,29461.3,25.2483,0.1091947040381008,0.0600175753971863,0.0360276436934336,0.06086376880504,3.948641304612047,-86.93944117817944,8.6347
100103006509W500,1505.4000000000003,93.33,Dwatt_mtn,,,,,test,54.656246,-115.346148,54.656246,-115.346148,241970.99199669974,7836702.721534249,671154.1152792152,48433754.83427213,109706.07577460667,11755.545336776986,8689.093713196467,6477.973526064415,producing,93.33,22235.6,1.129,0.1401770817181751,0.0647943665487421,0.0677952046839324,0.0880980262453658,3.428321338670405,71.95103872561788,8.8019
100103008009W500,1044.6,47.0,Dmuskeg,64.21,,64.21,synthetic,train,55.965689,-115.393173,55.965689,-115.393173,6709.969,2595.629,18166.232,386.832,822.832,1746.051,3905.973,2585.103,producing,47.0,2550.0,53.9636,0.2161,0.0869095019263741,-0.0467,-0.0483770934140447,3.6882,2726.126,206.1955
100103106307W500,363.4999999999999,45.0,Kmannvl,49.92,,49.92,synthetic,train,54.495906,-115.044416,54.495906,-115.044416,242079.85965379703,7957908.044962958,649724.8811365291,48434213.02399662,111191.72237348219,11698.34338501206,8496.537955566382,6474.517396337549,producing,45.0,10369.7,54.71324759516439,0.198072520864694,0.1330074833003527,0.0743334399645528,0.1046691814136749,3.0532640024844087,40.999127766913375,11.5515
100103106317W500,911.5,67.22,Kgething,68.74,,68.74,synthetic,train,54.496072,-116.556301,54.496072,-116.556301,242041.27751560175,7915016.5700708395,657521.9446408601,48434050.82252915,110664.99732478247,11719.175700565333,8566.632252022422,6475.720685773047,producing,67.22,14561.7,0.1308,0.1114812494470965,0.0462875838208302,0.0508912811975487,0.0710067934201714,3.765985847425081,-0.3469063582723493,7.6826
100103108008W500,1137.1,58.89,preCamb,69.07,,69.07,synthetic,train,55.979796,-115.237161,55.979796,-115.237161,1682.524,861.677,0.0,512.134,151.853,395.0,0.0,1952.616,producing,58.89,18484.8,108.0578,0.3012805628396503,0.2299414138285656,0.1078017734634435,0.148785452156074,2.0858215815054395,62.50521769261388,7.8137
100103206321W500,389.0999999999999,43.33,Kcard_ss,43.64,84.7,84.7,static,train,54.496116,-117.136038,54.496116,-117.136038,242123.03990932385,8006192.379874641,641902.0463634386,48434395.35249182,111780.24237374894,11677.525965406992,8426.353341151467,6473.074650132362,producing,43.33,5619.2,50.40145195671245,0.1520149996964927,0.101602259193767,0.0486707840384224,0.0781996510417641,3.5732650074335064,-71.62079934717883,8.919
100103306127W400,1278.2000000000005,64.44,Dcntct_rp,74.48,,74.48,synthetic,train,54.32136,-113.984827,54.32136,-113.984827,242009.68164128717,7879855.56187803,663791.1456221337,48433917.88943116,110233.77464753737,11735.91509479954,8622.9731678327,6476.7184233084945,producing,64.44,18002.2,61.11669280423685,0.2196027281614704,0.1433304344993346,0.0569886825085623,0.0863,2.71874439822747,2.5625,8.0012
100103306520W500,604.7,47.6,Kviking,,,,,test,54.671622,-116.958019,54.671622,-116.958019,562.939,1014774.021,21060.167,1802635.847,41025.049,155.358,1205.128,0.555,producing,47.6,10825.0,197.6554,0.1317530497695219,0.102,0.0796388523990306,0.0988,3.76821671948288,2532.8818,216.2928
100103403221W400,588.2,49.44,Kbs_qtz,59.69,,59.69,synthetic,train,51.789018,-112.895742,51.789018,-112.895742,242101.4289720314,7982120.211237919,646116.9846836188,48434304.36450189,111485.3738211591,11688.773373764348,8464.221082087086,6473.764851185744,producing,49.44,7977.2,0.18,0.1597168569890463,0.0764284573533662,0.0801008804602895,0.1003101637367845,3.1777276233975638,113.31227138996212,7.835
100103405818W500,2361.75,91.11,Dswan_hl,113.9,,113.9,synthetic,train,54.059675,-116.586606,54.059675,-116.586606,4243.735,61644784.776,3742819.843,14526068.375,629099.009,4243.735,65375.664,0.069,producing,91.11,19788.0,48.80543767320764,0.1343319289277643,0.0895731560915293,0.0388630095019777,0.0680075702505654,3.784529950220577,-101.29047842478246,9.6635
100103406419W500,931.25,60.0,Jfernie,67.65,97.38888889,97.38888889,static,train,54.583397,-116.783207,54.583397,-116.783207,101793.669,92732.783,0.0,910.988,28813.237,31644.667,0.0,1097.71,producing,60.0,10521.4,29.3503,0.1444567733419466,0.0845157115851595,0.0551456941776114,0.0808732292488283,3.536417048816176,-25.932550146388053,7.767
100103406819W500,654.3000000000001,60.0,Kbluesky,,,,,test,54.933052,-116.807888,54.933052,-116.807888,242061.87133085265,7937926.094811411,653410.0459954126,48434137.44407713,110946.09096904629,11708.194092124879,8529.674779850824,6475.073105542062,producing,60.0,12320.9,32.1827,0.1541056058746208,0.0922519341334557,0.0594550248840732,0.0857529360247491,3.4335546518398488,-15.508102558336644,7.5008
100103407020W500,2020.05,71.67,Dswan_hl,93.03,,93.03,synthetic,train,55.106848,-116.959872,55.106848,-116.959872,241987.70067974992,7855608.566466389,668840.8201625777,48433826.01571494,109933.03144069704,11749.46321361336,8668.46395717614,6477.339368504905,producing,71.67,20350.846465840048,53.22723540571339,0.1831403356930453,0.1227835155299374,0.0659467101723378,0.0961313161816836,3.204629976746378,-15.626243566799417,8.0963
100103505903W500,214.75,32.22,Kvik_ss,38.8,,38.8,synthetic,train,54.146702,-114.336681,54.146702,-114.336681,242118.42076899725,8000951.720206536,642496.23593798,48434375.634308785,111717.54918288144,11679.082077403687,8431.641917773362,6473.254782839885,producing,51.67,6143.2,30.0616,0.1740464325052685,0.103420700837043,0.0726760699829471,0.0986136402579177,3.176710590898094,37.83191497166365,7.4097
100103604301W500,81.34999999999991,37.78,Kbelly_rv,36.93,42.22222222,42.22222222,static,train,52.750682,-114.010907,52.750682,-114.010907,242135.90061482348,8020434.489357358,639126.1965322564,48434449.2637296,111956.00875036328,11670.093014188922,8401.371246843155,6472.69235405545,producing,37.78,4233.4,54.75941246077697,0.1995241538329566,0.1339543597352729,0.0750743224115725,0.1055480065481987,3.0193325168070646,24.061743636894903,8.9844
100103605913W500,645.5500000000002,48.33,Kvik_ss,55.68,,55.68,synthetic,train,54.147726,-115.8092,54.147726,-115.8092,64.785,17.657,249.705,272.548,17.657,64.785,249.705,3669.083,producing,48.33,9887.1,118.3145,0.1424886974565227,0.0951,-0.047576520651221,-0.0198,3.273895263817106,2.7344,7.8832
100110105618W500,1429.5,47.1,Kgething,93.83,,93.83,synthetic,train,53.813892,-116.546353,53.813892,-116.546353,242154.42627141584,8041738.41636282,637660.8750779176,48434529.15481736,112206.45331507067,11666.389167123245,8388.554764022989,6471.8723387122745,producing,47.1,2072.0,122.4699,0.0964499799634432,0.0317,-0.0817689981982847,-0.0729,4.434514778612261,2758.9666,211.602
100110105714W500,1203.35,91.11,Mpekisko,78.57,,78.57,synthetic,train,53.898066,-115.948853,53.898066,-115.948853,242031.81497636414,7904566.429374714,659656.9054838651,48434011.23772352,110535.5730232942,11724.900564369927,8585.860033676272,6475.992127252552,producing,91.11,15575.3,154.1665,0.2247374717284444,0.1877,-0.0222566608297666,0.0206,3.005959956123186,2.6305,8.7871
100110105918W500,1361.5500000000002,79.44,PRbelloy,92.51,,92.51,synthetic,train,54.074147,-116.567939,54.074147,-116.567939,3310.327,26632626.746,421645.014,8045315.99,1220397.199,3310.327,32992.574,0.124,producing,79.44,19512.2,0.4412,0.0702035473546594,0.0148567707926568,0.0087546832295085,0.0275,4.222037961425834,2.6662,8.4222
100110106113W500,871.25,54.44,Jnordegg,66.65,,66.65,synthetic,train,54.2487,-115.817002,54.2487,-115.817002,242124.8927910333,8008475.986320694,642246.6641725795,48434403.775838256,111804.75889787426,11678.513378549353,8429.563906397536,6472.940415553364,producing,54.44,5371.0,51.065812159192674,0.1592343729563904,0.1065194261770063,0.0526846171900608,0.0823543788943675,3.489508239423955,-56.59360370298862,8.992
100110206625W500,592.0500000000002,44.44,Kshftbury,55.0,,55.0,synthetic,train,54.685171,-117.67221,54.685171,-117.67221,242077.78643906253,7955690.8849463845,650425.3826957104,48434204.55622729,111163.1138088068,11700.241093866425,8502.879397006429,6474.552124549197,producing,44.44,10576.6,127.0636,0.2200737344451949,0.1907176153480148,0.0483806338222999,0.0927999926758188,3.19342145507476,-191.00917703741595,8.2282
100110306020W500,1440.0000000000002,75.56,TRmontney,90.29,,90.29,synthetic,train,54.159872,-116.918599,54.159872,-116.918599,241979.8881598539,7846619.342406882,669442.4724444652,48433792.31020515,109827.4332414682,11750.980132241337,8673.719815367851,6477.686912287563,producing,75.56,21263.4,169.1304,0.0495820762521965,0.0629,0.0920077383943199,0.1233,3.7035016445139632,2.4991,8.7486
100110406626W500,1407.4499999999998,23.89,TRmontney,84.88,,84.88,synthetic,train,54.685861,-117.875078,54.685861,-117.875078,242033.02342210722,7906007.220079942,659725.5549848115,48434016.5938607,110551.73188575347,11725.112986092334,8586.526134242915,6475.9211761180195,producing,23.89,15423.6,106.4192,0.1891108647766772,0.1589245858674483,0.040724211074311,0.0811704060178307,3.448478673996785,-191.83718679372717,8.0407
